adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,0,History;Documentary;Foreign,,132128,tt1667146,es,"Qhapaq Ñan, La voix des Andes","Qhapaq Ñan, known as the Great Inca Road, is an ancient network or roads spanning more than 8,000 miles, running through the heart of the Andes, from the ocean and deserts all the way to Machu Picchu. Constructed hundreds of years ago during the Inca Empire, this vast transportation network still weaves its way through modern-day Peru and Ecuador. More so than other remnants of the Inca civilization, Qhapaq Ñan is a symbol of a common identity that nourishes the dream of the Andean people to this day - to revive their cultural inheritance following centuries of European domination. As this visually striking documentary takes us along the Great Inca Road - revealing its contours, its history, and its secrets - we witness a different image of the Andes and its people.",0.006588,/optDq3JZHeNcT85Axaas6aoDohi.jpg,,,2009-01-01,0,78,es,Released,A Journey on Qhapaq Ñan - The Great Inca Road,Voices of the Andes,False,0.0,0,
False,,0,Thriller;Crime;Drama,,92389,tt0069761,en,Badge 373,"When his partner is killed, tough Irish detective Eddie Ryan (Robert Duvall) vows to avenge the death, whatever the cost. As he begins unraveling clues, his behavior becomes so outrageous that he's obliged to turn in his badge, but the experience only emboldens him. Ryan eventually learns that his partner was caught up in a Puerto Rican gun-running scheme masterminded by a crook named Sweet Willie (Henry Darrow), who wants to foment revolutionary war.",0.089257,/nCr7bPJRDNuhT73qYUC9IkrN2FO.jpg,Paramount Pictures,,1973-07-25,0,116,en,Released,"A gun in his sock, a tire iron in his belt, and no badge. The story of Eddie. The best ex-cop in the business.",Badge 373,False,5.5,2,sociopath;city;policeman;gritty
False,,0,Horror;Science Fiction,,3164,tt0051630,en,Frankenstein 1970,The baron's grandson rents the family castle to a TV crew to fund his atomic revival of the family monster.,0.867198,/mKbvZDkIqY4rk67iITuLsH9lMK.jpg,Aubrey Schenck Productions,,1958-07-20,0,83,en,Released,The One...The Only KING OF MONSTERS as the new demon of the atomic age!,Frankenstein 1970,False,4.3,7,frankenstein
False,,0,Drama,,46915,tt0087561,en,King Lear,"An aging King invites disaster when he abdicates to his corrupt, toadying daughters and rejects his one loving, but honest one.",0.645505,/rzOBh6yRq7mAB8DsIPltdq44CAw.jpg,Granada Television,,1983-04-03,0,158,en,Released,,King Lear,False,7.0,1,
False,,0,Music,,94739,tt0030089,en,The Duke Is Tops,A theatrical producer puts aside his own success to boost the career of a talented singer.,0.328687,/5fTHXtHMViEU2P61DbLUsksqDlR.jpg,Million Dollar Productions,,1938-01-02,0,63,en,Released,,The Duke Is Tops,False,6.0,1,musical;medicine show
False,,0,,,147264,tt0455989,en,The Outsider,"Nicholas Jarecki follows director James Toback on the 12-day shoot of his thriller, When Will I Be Loved -- a movie made without a script or distribution deal.",1.206658,/2BjEQw2X2kDcuY0yM9d9wMHRtT4.jpg,,,2005-12-04,0,0,,Released,,The Outsider,False,7.0,2,
False,,0,Crime,,45679,tt0046389,en,The System,A gambling boss is pressured by the law and press when a crusade is started against him after one of his collectors becomes a killer.,0.453348,/Adi5w1r6vlNY6VYkE8f3YAlCYgZ.jpg,Warner Bros.,,1953-04-18,0,90,en,Released,The shakedown shootout monster-reign that crimedom called... The System,The System,False,4.1,4,b movie;film noir
False,,0,Drama,,128614,tt0059933,en,"Like Father, Like Son","The story of a small-town football star, who defies society, morals and his God and gets into so much trouble that he is expelled from school. Told in flashbacks, usually in confession to the priest, Chris sets the tone early in the opening scene where he screams oaths before the altar and smashes a religious statue in a blind rage. Whether this is before or after a 14-year-old sexpot, Joan Meyers, corners him in the church choir-loft or when the parents of a pleasure-seeking rich girl, Tury by name, catch him in bed with Tury.",0.002932,/1XA9u7tjvLtM0TxatkrMKaGbKR3.jpg,,,1965-08-01,0,90,en,Released,,"Like Father, Like Son",False,0.0,0,
False,,0,Drama;Crime,,32029,tt0075950,en,The Domino Principle,"Tucker is a chronic underachiever and a loser. A Vietnam war veteran who just can't seem to keep out of trouble, in the years since his discharge. The only thing he got out of the war was his skill with a rifle. Now, serving a long stretch in prison for murder, he has hit rock-bottom. But one day a man in a three-piece suit visits him in prison, a man he has never seen before, and informs him that he can walk out of prison a free man if he will shoot someone for them, no questions asked.",1.47076,/4OtlQHiKEEZKADRZmOJ4uZO4v5d.jpg,Associated General Films;Incorporated Television Company (ITC),,1977-03-23,0,100,en,Released,,The Domino Principle,False,5.0,6,assassination;spy;cia;spook
False,,0,Western,,96337,tt0072435,en,Zandy's Bride,"Zandy Allan purchases a mail-order bride, Hannah Lund. He treats her as a possession, without respect or humanity, until their shared ordeal as they struggle to survive develops in him a growing love.",0.864361,/wqX9A7vqCr6CxKDmP1ObmL7Kwzg.jpg,Warner Bros.,,1974-05-19,0,116,en,Released,They would be married first...and they would fall in love last.,Zandy's Bride,False,5.8,6,rape;wrestling;bear;mail order bride;19th century
False,,0,,,144498,tt0069385,en,To Find a Man,A boarding-school girl (Pamela Sue Martin) comes home pregnant and asks the boy (Darren O'Connor) next door for help getting an abortion.,0.174742,/1FMk0mPxhtLlBPYAhylWMWm9Umb.jpg,Rastar Films,,1972-01-31,0,90,en,Released,The story of a boy who got a girl out of trouble.,To Find a Man,False,5.0,1,teenage pregnancy
False,,0,Drama,,154276,tt0088176,en,The Stone Boy,"One summer morning, 12-year-old Arnold Hillerman and his 17-year-old brother Eugene wake at dawn to pick peas and perhaps shoot a wild duck on their family's Montana farm. In a nearby pasture, Arnold's gun fires accidentally. His brother is killed instantly.  Isolated by emotions he can't comprehend, Arnold (Jason Presson) must now come to terms with his grieving family - including his angry father (Academy Award®- winner Robert Duvall), his frightened mother (Oscar®- nominee Glenn Close), his antagonistic uncle (Oscar®- nominee Frederic Forrest) and his gentle, straight-talking grandfather (Wilford Brimley) - while his family must come to terms with Arnold. Linda Hamilton and Dean Cain co-star in this haunting drama that critic Richard Freedman of Newhouse Newspapers calls ""profoundly moving- a magnificently acted tribute to the human spirit!""",0.481371,/yaoLKR2iy8lEZrl11o8DhqzWrb3.jpg,Twentieth Century Fox Film Corporation;International Productions;Angeles Entertainment Group;Inverness Productions,,1984-04-04,0,91,en,Released,In one fatal moment he stood alone. His silence so loud it was deafening.,The Stone Boy,False,5.7,3,depression;grief;hunting;guilt;death of brother
False,,0,Drama;Romance,,142115,tt2186781,en,Five Dances,"FIVE DANCES, written and directed by Alan Brown, is a creatively adventurous narrative feature film set in the New York 'downtown' modern dance world.  The story follows the rocky emotional journey of an 18-year old dancer (the amazing Ryan Steele) with talent to burn, who must choose between his responsibility to his broken family in the Midwest, and forging a life and career for himself.  The film features five of New York's most gifted dancers acting on film for the very first time, and performing the choreography of internationally acclaimed choreographer Jonah Bokaer.",1.8256,/rCyKnWGg9rqjzVxbBlhqOpOvLxT.jpg,Perry Street Pictures,,2013-06-19,0,83,en,Released,,Five Dances,False,6.6,20,musical
False,,0,TV Movie;Action;Science Fiction,,114003,tt1876349,en,Jersey Shore Shark Attack,"Many years ago, hundreds of locals and tourists were massacred by giant man-eating sharks in the infamous 1916 Jersey Shore attacks. But that's just a legend... or is it? It's a holiday weekend on the Jersey Shore and, unbeknownst to anyone, underwater drills have attracted dozens of albino bull sharks to the pier. When a man goes missing, TC (The Complication), Nookie and friends fear the worst and plead with the police chief to close down the beach. It isn't until a famous singer is eaten alive during a performance on the pier that the shark hunt begins. Now, the Preppies must work together with the Guidos in order to save the Jersey Shore and its inhabitants from another vicious slaughter.",1.041684,/vbXgIljNYM0GpHse5eXriP47RlB.jpg,,,2012-06-09,0,86,en,Released,,Jersey Shore Shark Attack,False,6.5,4,
False,,0,Comedy;Thriller,,46808,tt0106671,en,Tallinn pimeduses,"In August, 1991, Estonia reclaims its independence from the USSR and brings to its national bank nearly $1 billion in gold bullion hidden in Paris for 50 years. Russian mobsters have a bold plan to hijack the gold after shutting down the capital's power at midnight. For this they need Toivo, an electrical technician. His wife is pregnant and she urges him to take the job (""$5000 buys lots of baby food""). After Toivo leaves for the plant, his wife goes into labor. Birth and blackout happen simultaneously; the baby needs an incubator, but there's no power. Jealousies within the Mob undercut the plan's smooth operation, and soon the Mob has Toivo to deal with as well.",0.156614,/ejlt1wrNARwPq2835tNHWTPwGlm.jpg,Upstream Pictures;Filmzolfo,,1993-06-06,0,99,et,Released,,Darkness in Tallinn,False,5.8,3,gold;patriotism;independent film
False,,0,Documentary,,174615,tt0439783,en,Return to Source: The Philosophy of The Matrix,"An hour long discussion on the philosophical concepts that inspired, and are presented in the trilogy. This is one of the two feature-length documentaries on disc number 8 of the 10-Disc Ultimate Set.",0.478635,/4bld8IsrzXKNRRU9uCgZfWcgqAe.jpg,,,2004-12-07,0,61,,Released,,Return to Source: The Philosophy of The Matrix,False,6.5,5,
False,,0,,,143525,tt0142633,en,MP - minä pelkään,"In the near future, an out-of-control military drill shatters the peace of a family spending their summer vacation. War appears to be breaking out – or are the shocking events just a fabrication of the protagonists’ imagination?",0.000132,/djNPv6Rgag8xoBsEdAdj3amYsua.jpg,Lähikuva Oy,,1982-03-26,0,83,fi,Released,,I'm Afraid,False,0.0,0,
False,,75000,Comedy,,85966,tt0069001,en,Night Call Nurses,"The sweet and perky Barbara, the sunny Janis, and the responsible Sandra are a trio of young and attractive nurses who work in the psych ward at a hospital. The threesome really have their hands full dealing with nutty patients, creepy stalkers, and black revolutionaries",0.000578,/671rKptJvn4P7GmoQKGsDlvdt8I.jpg,New World Pictures,,1972-06-01,0,74,en,Released,It's always harder at night.,Night Call Nurses,False,5.0,1,nurse;exploitation film
False,,0,Documentary,http://30for30.espn.com/film/silly-little-game.html,54732,tt1493940,en,Silly Little Game,"Fantasy Sports is estimated to be a $4 billion industry that boasts over 30 million participants and a league for almost every sport imaginable. But for all this success, the story of the game’s inception is little known. The modern fantasy leagues can be traced back to a group of writers and academics who met at La Rotisserie Francaise in New York City to form a baseball league of their own: The Rotisserie League. The game quickly grew in popularity, and with the growing use and attractiveness of the Internet, the “founding fathers” never foresaw how their creation would take off and ultimately leave them behind. Innovative filmmakers Adam Kurland and Lucas Jansen will chronicle the early development and ultimate explosion of Rotisserie Baseball, and shine a light on its mostly unnoticed innovators.",0.076471,/ggIiRYEpK2z4Dp684ExakHmrSeL.jpg,,,2010-04-20,0,53,,Released,Their fantasy became our obsession,Silly Little Game,False,4.3,2,sport
False,,0,Thriller;Animation;Action;Drama,http://m-scramble.jp/compression/,73529,tt1754177,ja,マルドゥック・スクランブル 圧縮,"Rune Ballot is a down-and-out teen prostitute in Mardock City. One day, she's picked up by an ambitious casino manager named Shell who gives her everything she could want. Renewed by a false innocence, a false past, and now the false life Shell has given her, Ballot feels grateful. However, she can't help but be curious about why he's done so much for her, so she does some research about his past on a computer. This turns out to be a mistake which will change her life greatly. When Shell finds out what she's done, he attempts to burn her to death by blowing up her car.",2.640175,/A6UHcJ6S5f69DDWkiK10DTE6q8T.jpg,Aniplex;GoHands;BROSTA TV;Mardock Scramble Production Committee,,2010-11-06,0,69,ja,Released,,Mardock Scramble: The First Compression,False,7.1,23,artificial intelligence;cyborg;based on novel;cyberpunk;crime;girls with guns;anime;incest victim
False,,0,TV Movie;Comedy;Family,,50794,tt0327698,en,The Even Stevens Movie,"The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family breaks apart in front of all their friends on live national television, while the island itself is only a short distance away from Sacramento!",3.352237,/iXq9a9QDq5ZNPDsHgM6HJgT42QM.jpg,,,2003-06-13,0,120,en,Released,,The Even Stevens Movie,False,5.6,46,
False,,0,Documentary;Family,,168864,tt2461034,en,GMO OMG,"Today in the United States, by the simple acts of feeding ourselves, we are unwittingly participating in the largest experiment ever conducted on human beings. Each of us unknowingly consumes genetically engineered food on a daily basis. The risks and effects to our health and the environment are largely unknown. Yet more and more studies are being conducted around the world, which only provide even more reason for concern. We are the oblivious guinea pigs for wide-scale experimentation of modern biotechnology. GMO OMG tells the story of a fathers discovery of GMOs in relationship to his 3 young children and the world around him. We still have time to heal the planet, feed the world, and live sustainably. But we have to start now!",0.757848,/5OOGB2cqhGOL7eq8ko0KjlCdVvZ.jpg,,,2013-09-13,0,90,,Released,Is this the end of real food?,GMO OMG,False,7.4,15,
False,,0,Comedy,,100830,tt2104080,fr,Radiostars,"Ben, who dreamed of himself as a comic in New York, is back in Paris, his professional and emotional life in complete disarray. He encounters Alex, the star host of the Breakfast Club, a popular morning radio show. With Cyril, a forty-something who'd prefer not to be, and Arnold, the charismatic leader of the gang, they call the shots on Blast FM. In next to no time Ben is hired to write for them. He's barely joined the team when a tidal wave hits the station: Breakfast Club listenership is in free fall. They set out on a bus to travel to every corner of France to meet and win over their public once again. For these arrogant Parisians, a real journey of initiation arises from this radio-phonic road trip, shaking up all their certainties.",3.061471,/wcfzfvCrO8K3cB9U4dIoIUXoZbB.jpg,Les Productions du Trésor,,2012-04-11,0,100,fr,Released,,Radiostars,False,5.6,58,
False,,0,Drama;Fantasy;Romance,,118762,tt1542930,en,Awa buriifu etanitei,"In Tokyo, the new type of virus called Emanon has spread out. Once people infected by the virus, they lose their most important person's memory. Teru, a guy who spends his life lazily, met his previous girlfriend Mio. But she has infected by the virus and forgot about him. Because of the virus, the world has plunged into confusion and it's been growing as a global pandemic. In the meantime, Teru and Mio restarted their relationship but he also infected and lost the memory about Mio. Tokyo fall into a turmoil and shattered. Teru and Mio ended up in the countryside where they've been before.",0.004708,/fk1w20H51BtHu3lk212BfecUz9N.jpg,,,2009-10-20,0,105,ja,Released,,Our Brief Eternity,False,0.0,0,
False,,100000,Science Fiction,,31042,tt0047559,en,Target Earth,"Giant robots from Venus invade Chicago. Stranded in the deserted city are Frank and Nora (who has recently attempted suicide). They meet a celebrating couple at a café, Vicki Harris and Jim Wilson. The quartet escape the robot patrol and take refuge in a large hotel. There, they encounter a new danger in Davis, a psychopathic killer.",0.509404,/esNy3MrV5GKDB9NshNiH7pEQkJY.jpg,Herman Cohen Productions;Abtcon Pictures,,1954-11-07,0,75,en;es,Released,Raw Panic The Screen Never Dared Reveal!,Target Earth,False,6.4,8,killer robot;space invasion;alien
False,,0,Documentary;History;Mystery,,72953,tt1368070,en,Devil's Bible,"At 165 pounds, and allegedly made from the skins of 160 donkeys, the Codex Gigas is the world's largest and most mysterious medieval manuscript. Filled with satanic images and demonic spells, according to legend, the cursed text sprang from a doomed monk's pact with the Devil. Now, Nat Geo follows a team of scientists as they embark on an unprecedented quest to unravel the secrets behind the book's darkened pages. Using ultra-violet fluorescence imaging, handwriting analysis and a re-creation of the text, forensic document experts attempt to uncover the cryptic truth behind this ancient Devil's Bible.",0.11052,/tNUldOVuPsXwtRlyLEVnlYFSP0i.jpg,,,2008-12-14,0,51,en;pt,Released,,Devil's Bible,False,4.5,2,
False,,0,Action;Thriller,,86768,tt0050087,en,5 Steps to Danger,Can a couple keep important secrets from Communist spies?,0.904551,/89BPRnvtZvKa7W12SEFNvpbdrua.jpg,United Artists;Henry S. Kesler Productions,,1957-01-30,0,81,en,Released,LASHED TOGETHER BY THE SAME SIN AND THE SAME SECRET!,5 Steps to Danger,False,5.8,4,new mexico;texas;road trip;murder;b movie;scientist
False,,0,Action;Adventure,,142150,tt0113539,en,Kidnapped,"When Scottish young gentleman David Balfour's father dies, he leaves school to collect his inheritance from uncle Ebenezer, who in turn sells the boy as a future slave to a pirate ship. When staunch Stuart dynasty supporter Alan Breck Stewart accidentally boards the ship, he takes David along on his escape back to Edinburgh. They part and meet again repeatedly, mutually helpful against the Redcoats and respectful, although David is loyal to the English crown, but learns about its cruel oppression. Both ultimately face their adversaries.",0.309018,/rsT4hgI8dAX5Jwr1QvB085cOfDG.jpg,,,1995-11-05,0,155,en,Released,,Kidnapped,False,6.0,1,
False,,0,Drama;Crime,,170315,tt0056918,en,The Ceremony,A man (Robert Walker) has an affair with his condemned brother's (Laurence Harvey) girlfriend (Sarah Miles) while plotting his escape in Tangier.,0.908396,/hdjHOs7zPXHIqyXimibWCpJta1L.jpg,Magla Productions,,1963-12-18,0,105,en,Released,Shocking! . . . Savage! . . . Sensual! This is the Ceremony,The Ceremony,False,4.8,2,condemned inmate
False,,0,Drama;Comedy,,155597,tt0070844,it,Tutto a posto e niente in ordine,A group of immigrants from the south of Italy live collectively in the Milano's suburbia in the 1974.,0.123441,/y36YtdQTA1nKdvI3XnrxkVavMmX.jpg,Euro International Film (EIA),,1974-02-22,0,105,it,Released,,All Screwed Up,False,0.0,1,woman director
False,,0,Drama,,142358,tt0077548,en,La fine del mondo nel nostro solito letto in una notte piena di pioggia,"Lizzy (Candice Bergen), a liberated American photographer, falls for narrow-minded journalist Paolo (Giancarlo Giannini). Then finds she can't live with him or without him. Bergen (Murphy Brown) and Giannini (Seven Beauties) take both comic and fierce battle stations in this colorful excursion into the male/female combat zone. So what if the world, as we learn from the TV in Lizzy and Paolo's luxurious apartment, is crashing around their ears; this is WAR!  Writer/director Lina Wertmuller relied on spontaneity and improvisation in making ...A Night Full of Rain, her first film in English.  Giannini, star of Wertmuller's groundbreaking Swept Away and Seven Beauties, was familiar with the technique, Bergen wasn't. But it worked splendidly. ""Bergen gives one of the warmest and most characterful performances of her career,"" the Los Angeles Times hailed. When it rains, this film's two stars pour it on!",0.659604,/k2QDqpUUtYgwB6wbghbvHZE1ocU.jpg,Warner Bros.;Liberty Film;Canafox Films,,1978-01-17,0,104,it;en,Released,The end of the world in our usual bed on a night full of rain,A Night Full of Rain,False,5.0,2,woman director
False,,0,Drama;Thriller;Documentary,,59810,tt1014766,en,The Least of These,"A priest returns to his old Catholic high school to replace a priest who has gone missing, only to begin to suspect that the missing priest may have been murdered by someone at the school to hide a darker secret.",0.042356,/s2ndL2tFFPgsdqeKY4ruICLaPsN.jpg,,,2011-08-02,0,0,,Released,,The Least of These,False,8.0,1,
False,,0,Romance;Drama,,63187,tt0069156,it,La Ragazza Dalla Pelle Di Luna,"Also known as The Sinner on UK VHS, this one could almost be mistaken for a D'Amato Black Emanuelle film (as well as Jess Franco who also had a film with the same video title). The Italian title translates as The Moon-Skinned Girl, a reference to the amazingly attractive Zeudi Araya, who made two other films with the same director. As a film it really typifies the 'eurotika' of the 1970s - the story concerns a couple with marital problems who escape to the Seychelles and the husband meets - and has an affair with - the title character. The wife meanwhile meets an ex-pat living there (Giacomo Rossi-Stuart!) with whom she has a fling. The couple realise their love for each other and return home stronger for it.",0.898086,/gZ1UvDlYaD5ZTo2sR4VjTlGPdos.jpg,Produzioni Atlas Consorziate (P.A.C.);Aquila Cinematografica,,1972-01-01,0,79,it;sv,Released,,The Sinner,False,0.0,0,island;married couple;sexual awakening
False,,0,Drama,,89315,tt0124899,it,La ragazza del vagone letto,Three thugs commandeer a couple of cars on a moving train and spread terror among the passengers.,0.003013,/wQ5aKjDoJZpqcCQh5thtw92ENQ.jpg,,,1980-01-10,0,80,it;en,Released,,Terror Express,False,4.5,2,
False,,0,Documentary,https://girlrising.com/,173205,tt2444946,en,Girl Rising,Nine filmmakers each profile a young girl from a different part of the world to weave a global tapestry of youth in the 21st century.,3.273977,/udWapqoKhGUF4xBaKjGQ6YmhzVe.jpg,The Documentary Group;Vulcan Productions,,2013-03-07,0,101,en,Released,One Girl with Courage is a Revolution,Girl Rising,False,7.1,17,cultural difference;inspiring;international;gender differences
False,,0,Documentary,http://oc87.com/OC87.html,105972,tt1550557,en,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",Director Bud Clayman documents his struggle with OCD and Asperger's Syndrome and how it derailed his plan to become a filmmaker.,0.225695,/lXNJU2ge8nBZ4FtyPzmNLnuuk3s.jpg,,,2012-05-25,0,100,en,Released,,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",False,7.0,3,obsessive compulsive disorder
False,,0,Drama,,39412,tt0077497,fr,Goodbye Emmanuelle,Emmanuelle and her architect husband continue their amoral lifestyle in the Seychelles. But when a casual dilliance between her and a film director starts to turn serious her husband shows very traditional signs of jealousy.,2.224085,/678mqsTS8FarTmk0FlchYgvsXmz.jpg,New World-Mutual,,1977-12-15,0,100,fr,Released,The ecstasy continues,Emmanuelle 3,False,4.5,10,erotic movie
False,,0,Drama;Romance,,61108,tt0095094,fr,Emmanuelle 6,Journey with Emmanuelle and the world's most excuisite models deep into the Amazon jungle to the heart of paradise. Beauty can be dangerous and the women soon find themselves captive to a powerful drug lord. Now they must escape from a land of darkness,2.834832,/tng9jKMfNFJj47ZBm9LIpXPncj0.jpg,AS Productions;Société Générale de Gestion Cinématographique (SGGC),,1988-07-06,0,80,fr,Released,Never before -- Never again!,Emmanuelle 6,False,4.3,8,female nudity;based on novel;beach;kidnapping;lesbian;drug lord;attempted rape;sensuality;softcore;stripping;modeling;bisexual woman;erotic movie;nude modeling;nude sunbathing;amazon jungle
False,,0,,,146270,tt0220832,hi,Vaastav: The Reality,"""The Reality"" as described by the film's tagline, refers to the harsh realities of life in the Mumbai underworld. The film is said to be loosely based on the life of Mumbai underworld gangster Chota Rajan.",0.334261,/d8qTRlZzZRc7VzosXr2FS1M2Ke5.jpg,,,1999-10-07,0,150,hi,Released,The Reality,Vaastav: The Reality,False,7.6,8,
False,,0,Foreign,,31524,tt0200087,en,Sarfarosh,"Ajay Rathore is a no-nonsense police officer from Mumbai Crime Branch. Long time ago his elder brother was killed by terrorists which caused him to quit his medical studies and join Indian Police Service. He is a great admirer of Pakistan-based ghazal singer Gulfam Hassan. During one of Hassan's concerts, they meet for the first time and become great friends. Meanwhile, Ajay's investigation into the Pakistan-supported cross-border terrorism takes him to Rajasthan and reveals an unsettling truth about someone close to his heart.",0.823247,/pu7ykvptVV3hEPuf2soqoCwyJMl.jpg,,,1999-04-30,0,162,hi,Released,,Sarfarosh,False,7.2,21,
False,,0,Drama;Thriller;Foreign,,84300,tt2095684,en,L,"A man lives in his car. He’s 40 and separated from his wife and kids, who live in a different car. They meet in parking lots. A professional driver, the man delivers honey to a narcoleptic man and often dreams of his friend, who was killed when a hunter mistook him for a bear. Frequently late delivering honey, the man is fired, and his driving skills are questioned. Thrust into existential uncertainty, he abandons “car life” and joins a rogue motorbike gang.",0.267263,/4HxS0DqiCFzEZq5AwZzhBvajdOL.jpg,,,2012-01-23,0,92,el,Released,,L,False,4.2,5,
False,,3500000,Drama;Action,,134126,tt2371486,ko,회사원,"Hyeong-Do (So Ji-Sub) is an assassin for a company that masquerades as a metal trading company. One day, he takes on a job partnering with a man Hyun-Yi, who is he is to kill afterwards. Hyun-Yi asks a favor to Hyeong-Do which is to give money to his family.  Hyeong-Do visits Hyun-Yi's home where he meets Hyun-Yi's wife Su-Yeon (Lee Mi-Yeon). Su-Yeon is a former singer whom Hyeong-Do admired in the past. Guilt, an unknown feeling up to this point for Hyeong-Do, begins take over Hyeong-Do.",6.261686,/aqV3feT0JDJ0xl69DPdLvLwTUt0.jpg,Showbox,,2012-10-11,7339398,96,ko,Released,Fight Before Being Fired,A Company Man,False,6.6,52,revenge;singer;organized crime;guilt;south korea
False,,0,Action;Crime;Thriller,,150230,tt1928335,en,Kill 'em All,"Captured international assassins are locked up inside a high-tech bunker known as the Killing Chamber. To break out of this concrete hell they must duel each other, fight deadly ninjas and battle against gangs of masked maniacs. And... if they survive this, they will have to confront Snakehead: the lethal, deranged top dog who will stop at nothing to kill 'em all!",3.227488,/47m9NSoPdNJfGUNgp4voruKVyLW.jpg,Epic Pictures Group,,2012-12-11,0,86,en,Released,I'm going to hell when I die,Kill 'em All,False,5.3,12,martial arts;kidnapping;murder;elimination derby
False,,0,Action;Adventure;Drama,,2192,tt0128447,it,"Sandok, il Maciste della giungla",Temple of the White Elephant,0.118964,/nQc7mAlLmlKpfgFDJmjSNpdd60b.jpg,Filmes;Capitole Films,,1964-03-28,0,85,it,Released,,Temple of the White Elephant,False,0.0,0,jungle;peplum
False,,0,Action;Crime;Foreign;Thriller,,3701,tt0134821,it,Milano Rovente,A Milan pimp faces off against a ruthless and greedy French gangster whom wants to unite organized crime in Italy.,1.065237,/kQU5BxvR1vtwg9dcBmuMTbUaBub.jpg,Telemondial,,1973-02-21,0,90,it,Released,,Gang War in Milan,False,5.3,4,
False,,0,Mystery;Crime;Horror,,3699,tt0067696,en,Sette orchidee macchiate di rosso,"A woman, a survivor of a failed murder attempt by a person dubbed ""The Half-Moon Killer"" by the police, and her husband must find the connecting thread between herself, six other women, and the killer before the killer strikes at her again.",0.642375,/8zUt3zIQqXjQhCgsXEZASKoYTuA.jpg,Flora Film;Rialto Film Preben-Philipsen;National Cenematografica,,1972-06-30,0,92,de;it,Released,,Seven Blood-Stained Orchids,False,6.3,10,police;murder;evil priest
False,,0,Drama;Thriller,,105079,tt0064787,it,A Quiet Place to Kill,"A race-car driver who's down on her luck is invited by her ex-husband's wife to stay at their plush villa. The two women form a bond, and it's not long before their mutual dislike for the husband culminates into a plan to kill him. As it turns out, though, they're not alone in plotting murder",0.34105,/d9hQU9tHARW75p1gIGYr6AegY0C.jpg,Société Nouvelle de Cinématographie;Tritone Cinematografica;Medusa Distribuzione,,1970-02-20,0,94,it,Released,,A Quiet Place to Kill,False,5.7,3,giallo;race car driver
False,,0,,,104513,tt2150006,en,Doug Stanhope: Before Turning the Gun on Himself,"Doug Stanhope has been a stand-up comic since 1990. Recorded in Salt Lake City, UT at The Complex on July 19, 2011, this is the follow up to the widely praised Oslo: Burning The Bridge To Nowhere.",0.078867,/wJZauUBxZgN46Prggvue7S7r7ij.jpg,,,2012-03-12,0,67,,Released,,Doug Stanhope: Before Turning the Gun on Himself,False,8.0,2,
False,,0,Drama;History,,135214,tt1590013,sv,Dom över död man,"Renowned journalist Torgny Segerstedt declares war against Hitler as he criticizes Swedish politicians who tried to look away from the tyranny of the Nazis with the good excuse of “neutralism”. His only weapon is his pen and his life is full of gossip such as an affair with his boss’ wife, a love scandal with a secretary younger than his daughter, and the suicide of his wife. However, he continues to fight a one man battle against Hitler and the Nazi regime until his death, throwing the question “Can one person really change history?” to the audience.",1.092682,/noqIVZg7TgyqaO21mlYqedWrpoY.jpg,,,2012-12-07,0,104,sv,Released,,The Last Sentence,False,5.3,5,
False,,0,,,75947,tt0062792,en,Charlie Bubbles,"Charlie Bubbles, a writer, up from the working class of Manchester, England, who, in the course of becoming prematurely rich and famous, has mislaid a writer's basic tool - the capacity to feel and to respond. Now he must visit his estranged wife and son, whom he has set up on a farm outside his native city. His journey accidentally becomes an attempt to reestablish his connections with life, people, and his own history",0.383941,/6U7hdlA4jf9hgawCfcBwrjKAiGQ.jpg,,,1967-07-15,0,89,en,Released,,Charlie Bubbles,False,6.7,3,
False,,0,Documentary,,113374,tt1950222,en,Kissinger,"Over the past two years, Chimerica Media have been given exclusive and unparalleled access to conduct a series of interviews with Henry Kissinger and to film him on a series of foreign trips to China, Israel and Russia. This feature documentary will combine excerpts from the extensive interviews with extraordinary contemporary archive. The result will be a unique insight into the mind and personality of the man who, more than any other single individual, shaped the foreign policy of the United States - not only during his time in office, but afterwards, when he continued to act as consigliere to successive presidents as well as to governments around the world.",0.117369,/vd2ainbRRKxvVCJnmcTzmi82hSg.jpg,,,2011-01-01,0,120,,Released,,Kissinger,False,7.0,1,
False,,0,Drama,http://www.kino.com/press/variety/index.html,85129,tt0090251,en,Variety,A repressed young woman develops a fascination for pornography and voyeurism while selling tickets to adult movies.,0.009919,/1ewVhSyGLOdldPdMd7ZtlSJhKkp.jpg,Channel Four Films;Zweites Deutsches Fernsehen (ZDF);Variety Motion Pictures,,1983-09-10,0,97,en,Released,,Variety,False,5.0,4,woman director
